,cumulative_return,cumulative_capital,maxdd
2022-07-05-11:15,0.016104952368579614,1013969.6179564137,-0.05955984778194745
2022-07-05-11:20,0.02113101219649665,1019065.8899199527,-0.05955984778194745
2022-07-05-11:25,0.012965366077593566,1010744.5584910213,-0.05955984778194745
2022-07-05-11:30,0.007660827978985792,1005383.0254725452,-0.05955984778194745
2022-07-05-13:05,0.0076955568240013985,1005417.9412638181,-0.05955984778194745
2022-07-05-13:10,0.013407411860863295,1011160.7427957773,-0.05955984778194745
2022-07-05-13:15,0.012708525166656853,1010454.0560069333,-0.05955984778194745
2022-07-05-13:20,0.013665581974629812,1011421.1179403786,-0.05955984778194745
2022-07-05-13:25,0.013779637796175864,1011536.4764069143,-0.05955984778194745
2022-07-05-13:30,0.016799103344304237,1014590.7759481001,-0.05955984778194745
2022-07-05-13:35,0.01675206082937914,1014543.0470463798,-0.05955984778194745
2022-07-05-13:40,0.009565563674553496,1007252.0363253328,-0.05955984778194745
2022-07-05-13:45,0.008653663237268825,1006333.522752952,-0.05955984778194745
2022-07-05-13:50,0.012440259548179065,1010144.1015577536,-0.05955984778194745
2022-07-05-13:55,0.0052640465342699335,1002895.0923102313,-0.05955984778194745
2022-07-05-14:00,0.007834762807706204,1005473.2510445826,-0.05955984778194745
2022-07-05-14:05,0.021941044311162596,1019656.739768013,-0.05955984778194745
2022-07-05-14:10,0.02610563079451636,1023903.1884441114,-0.05955984778194745
2022-07-05-14:15,0.02655356197772564,1024361.8266108029,-0.05955984778194745
2022-07-05-14:20,0.027107792413551077,1024929.5591124084,-0.05955984778194745
2022-07-05-14:25,0.03363288908507135,1031617.3235671155,-0.05955984778194745
2022-07-05-14:30,0.03734092622642833,1035442.5989185695,-0.05955984778194745
2022-07-05-14:35,0.03757743012070924,1035687.485125518,-0.05955984778194745
2022-07-05-14:40,0.04055442181609868,1038770.7181677555,-0.05955984778194745
2022-07-05-14:45,0.044412297825804505,1042778.1668009599,-0.05955984778194745
2022-07-05-14:50,0.04517465048728035,1043573.1315117496,-0.05955984778194745
2022-07-05-14:55,0.04398843508442354,1042335.2289891428,-0.05955984778194745
2022-07-05-15:00,0.04089877131141808,1039114.7635928077,-0.05955984778194745
2022-07-06-09:35,0.03820569367790401,1036316.3468643216,-0.05955984778194745
2022-07-06-09:40,0.05266535059916099,1051301.12570187,-0.05955984778194745
2022-07-06-09:45,0.04775954270637543,1046143.6443417075,-0.05955984778194745
2022-07-06-09:50,0.040153885303753564,1038187.0341889141,-0.05955984778194745
2022-07-06-09:55,0.04539804352547476,1043631.4512599404,-0.05955984778194745
2022-07-06-10:00,0.04964504251342936,1048063.7529772389,-0.05955984778194745
2022-07-06-10:05,0.051501315832094496,1050009.2457581505,-0.05955984778194745
2022-07-06-10:10,0.050911982987045294,1049390.4408220197,-0.05955984778194745
2022-07-06-10:15,0.05555345883672335,1054261.1612099782,-0.05955984778194745
2022-07-06-10:20,0.05939543577024055,1058311.6082732498,-0.05955984778194745
2022-07-06-10:25,0.06368601587858308,1062852.379008135,-0.05955984778194745
2022-07-06-10:30,0.07070332031260709,1070310.7377200618,-0.05955984778194745
2022-07-06-10:35,0.07150726459233747,1071171.2079151857,-0.05955984778194745
2022-07-06-10:40,0.06496590471828614,1064164.2915574901,-0.05955984778194745
2022-07-06-10:45,0.07523547358028385,1075092.8000301186,-0.05955984778194745
