,cumulative_return,cumulative_capital,maxdd
2022-05-30-11:25,0.9925054999999988,992505.5000000003,-0.04027769999999953
2022-05-30-11:30,0.9928678999999988,992867.9000000003,-0.04027769999999953
2022-05-30-13:05,0.9862006999999988,986200.7000000003,-0.04027769999999953
2022-05-30-13:10,0.9925476999999988,992547.7000000003,-0.04027769999999953
2022-05-30-13:15,0.9905278999999988,990527.9000000003,-0.04027769999999953
2022-05-30-13:20,0.9890332999999988,989033.3000000003,-0.04027769999999953
2022-05-30-13:25,0.9924967999999987,992496.8000000003,-0.04027769999999953
2022-05-30-13:30,0.9867517999999987,986751.8000000003,-0.04027769999999953
2022-05-30-13:35,0.9846087999999988,984608.8000000004,-0.04027769999999953
2022-05-30-13:40,0.9913977999999988,991397.8000000003,-0.04027769999999953
2022-05-30-13:45,0.9967975999999988,996797.6000000003,-0.04027769999999953
2022-05-30-13:50,0.9927903999999987,992790.4000000004,-0.04027769999999953
2022-05-30-13:55,0.9840322999999987,984032.3000000004,-0.04027769999999953
2022-05-30-14:00,0.9908424999999987,990842.5000000003,-0.04027769999999953
2022-05-30-14:05,0.9937355999999985,993735.6000000002,-0.04027769999999953
2022-05-30-14:10,0.9890170999999985,989017.1000000002,-0.04027769999999953
2022-05-30-14:15,0.9860077999999985,986007.8000000002,-0.04027769999999953
2022-05-30-14:20,0.9943869999999985,994387.0000000001,-0.04027769999999953
2022-05-30-14:25,0.9947277999999984,994727.8,-0.04027769999999953
2022-05-30-14:30,0.9957248999999985,995724.9,-0.04027769999999953
2022-05-30-14:35,0.9979208999999987,997920.9,-0.04027769999999953
2022-05-30-14:40,0.9914768999999987,991476.8999999999,-0.04027769999999953
2022-05-30-14:45,0.9946118999999987,994611.8999999999,-0.04027769999999953
2022-05-30-14:50,0.9906908999999986,990690.8999999999,-0.04027769999999953
2022-05-30-14:55,0.9923958999999986,992395.8999999999,-0.04027769999999953
2022-05-30-15:00,0.9899958999999986,989995.8999999999,-0.04027769999999953
2022-05-31-09:35,0.9935658999999987,993565.8999999999,-0.04027769999999953
2022-05-31-09:40,0.9944698999999987,994469.8999999999,-0.04027769999999953
2022-05-31-09:45,0.9814400999999987,981440.1,-0.04027769999999953
2022-05-31-09:50,0.9767615999999988,976761.6000000001,-0.04027769999999953
2022-05-31-09:55,0.9786575999999989,978657.6000000001,-0.04027769999999953
2022-05-31-10:00,0.970505199999999,970505.2000000001,-0.04563780000000084
2022-05-31-10:05,0.979439199999999,979439.2,-0.04563780000000084
2022-05-31-10:10,0.971322599999999,971322.6,-0.04563780000000084
2022-05-31-10:15,0.977253999999999,977254.0,-0.04563780000000084
2022-05-31-10:20,0.968798899999999,968798.9,-0.04734410000000078
2022-05-31-10:25,0.972123499999999,972123.5000000001,-0.04734410000000078
2022-05-31-10:30,0.9705279999999991,970528.0000000001,-0.04734410000000078
2022-05-31-10:35,0.9667250999999993,966725.1000000003,-0.04941790000000046
2022-05-31-10:40,0.9702579999999993,970258.0000000003,-0.04941790000000046
2022-05-31-10:45,0.9639347999999991,963934.8000000002,-0.052208200000000704
2022-05-31-10:50,0.9638179999999991,963818.0000000001,-0.05232500000000073
2022-05-31-10:55,0.9582811999999992,958281.2000000002,-0.05786180000000063
2022-05-31-11:00,0.9529730999999991,952973.1000000001,-0.06316990000000067
2022-05-31-11:05,0.972821199999999,972821.2000000001,-0.06316990000000067
2022-05-31-11:10,0.9516761999999991,951676.2000000001,-0.06446680000000071
2022-05-31-11:15,0.953105399999999,953105.4,-0.06446680000000071
2022-05-31-11:20,0.944826199999999,944826.2,-0.07131680000000085
2022-05-31-11:25,0.9472757999999992,947275.8000000002,-0.07131680000000085
2022-05-31-11:30,0.9537751999999993,953775.2000000002,-0.07131680000000085
2022-05-31-13:05,0.9460991999999991,946099.2000000001,-0.07131680000000085
2022-05-31-13:10,0.9354150999999992,935415.1000000001,-0.08072790000000063
2022-05-31-13:15,0.9368672999999992,936867.3000000002,-0.08072790000000063
2022-05-31-13:20,0.9392412999999993,939241.3000000003,-0.08072790000000063
2022-05-31-13:25,0.9434899999999993,943490.0000000003,-0.08072790000000063
2022-05-31-13:30,0.9418325999999994,941832.6000000003,-0.08072790000000063
2022-05-31-13:35,0.9401877999999992,940187.8000000002,-0.08072790000000063
2022-05-31-13:40,0.9374575999999992,937457.6000000002,-0.08072790000000063
2022-05-31-13:45,0.9392434999999992,939243.5000000002,-0.08072790000000063
2022-05-31-13:50,0.9434335999999992,943433.6000000002,-0.08072790000000063
2022-05-31-13:55,0.9315159999999992,931516.0000000002,-0.08462700000000056
2022-05-31-14:00,0.9388331999999993,938833.2000000003,-0.08462700000000056
2022-05-31-14:05,0.9407283999999992,940728.4000000003,-0.08462700000000056
2022-05-31-14:10,0.9449490999999992,944949.1000000003,-0.08462700000000056
2022-05-31-14:15,0.9414409999999993,941441.0000000003,-0.08462700000000056
2022-05-31-14:20,0.9375589999999993,937559.0000000002,-0.08462700000000056
2022-05-31-14:25,0.9458632999999993,945863.3000000004,-0.08462700000000056
2022-05-31-14:30,0.9406595999999993,940659.6000000003,-0.08462700000000056
2022-05-31-14:35,0.9396838999999992,939683.9000000003,-0.08462700000000056
2022-05-31-14:40,0.9431075999999994,943107.6000000003,-0.08462700000000056
2022-05-31-14:45,0.9331652999999993,933165.3000000003,-0.08462700000000056
2022-05-31-14:50,0.9375046999999993,937504.7000000003,-0.08462700000000056
2022-05-31-14:55,0.9418531999999993,941853.2000000003,-0.08462700000000056
2022-05-31-15:00,0.9446831999999992,944683.2000000003,-0.08462700000000056
2022-06-01-09:35,0.9164490999999992,916449.1000000003,-0.09969390000000056
2022-06-01-09:40,0.9343140999999993,934314.1000000003,-0.09969390000000056
2022-06-01-09:45,0.9418500999999991,941850.1000000001,-0.09969390000000056
2022-06-01-09:50,0.9273540999999992,927354.1000000001,-0.09969390000000056
2022-06-01-09:55,0.9325182999999991,932518.3,-0.09969390000000056
2022-06-01-10:00,0.9361916999999992,936191.7000000001,-0.09969390000000056
2022-06-01-10:05,0.9299503999999992,929950.4,-0.09969390000000056
2022-06-01-10:10,0.9383604999999992,938360.5,-0.09969390000000056
2022-06-01-10:15,0.9282975999999992,928297.6000000001,-0.09969390000000056
2022-06-01-10:20,0.931731499999999,931731.5,-0.09969390000000056
2022-06-01-10:25,0.9250695999999992,925069.6,-0.09969390000000056
2022-06-01-10:30,0.9280824999999989,928082.4999999999,-0.09969390000000056
2022-06-01-10:35,0.926745499999999,926745.4999999999,-0.09969390000000056
2022-06-01-10:40,0.921478699999999,921478.6999999998,-0.09969390000000056
2022-06-01-10:45,0.919310799999999,919310.7999999998,-0.09969390000000056
2022-06-01-10:50,0.927915999999999,927915.9999999999,-0.09969390000000056
2022-06-01-10:55,0.9266032999999989,926603.2999999998,-0.09969390000000056
2022-06-01-11:00,0.9257032999999989,925703.2999999998,-0.09969390000000056
2022-06-01-11:05,0.9275104999999989,927510.4999999999,-0.09969390000000056
2022-06-01-11:10,0.9256820999999988,925682.0999999999,-0.09969390000000056
2022-06-01-11:15,0.9291469999999987,929146.9999999999,-0.09969390000000056
2022-06-01-11:20,0.9325891999999987,932589.1999999998,-0.09969390000000056
2022-06-01-11:25,0.9418427999999986,941842.7999999998,-0.09969390000000056
2022-06-01-11:30,0.9346241999999987,934624.1999999998,-0.09969390000000056
2022-06-01-13:05,0.9364247999999985,936424.7999999998,-0.09969390000000056
2022-06-01-13:10,0.9262656999999986,926265.7,-0.09969390000000056
2022-06-01-13:15,0.9305682999999987,930568.2999999999,-0.09969390000000056
2022-06-01-13:20,0.9319863999999988,931986.3999999999,-0.09969390000000056
2022-06-01-13:25,0.9274100999999988,927410.0999999999,-0.09969390000000056
2022-06-01-13:30,0.9242788999999987,924278.8999999998,-0.09969390000000056
2022-06-01-13:35,0.9203862999999987,920386.2999999998,-0.09969390000000056
2022-06-01-13:40,0.9122950999999986,912295.0999999997,-0.10384790000000121
2022-06-01-13:45,0.9199703999999985,919970.3999999998,-0.10384790000000121
2022-06-01-13:50,0.9167409999999986,916740.9999999999,-0.10384790000000121
2022-06-01-13:55,0.9229958999999985,922995.8999999999,-0.10384790000000121
2022-06-01-14:00,0.9212776999999984,921277.6999999998,-0.10384790000000121
2022-06-01-14:05,0.9315096999999984,931509.6999999998,-0.10384790000000121
2022-06-01-14:10,0.9378934999999984,937893.4999999998,-0.10384790000000121
2022-06-01-14:15,0.9259234999999985,925923.4999999998,-0.10384790000000121
2022-06-01-14:20,0.9256058999999984,925605.8999999998,-0.10384790000000121
2022-06-01-14:25,0.9224141999999985,922414.1999999998,-0.10384790000000121
2022-06-01-14:30,0.9285989999999986,928598.9999999999,-0.10384790000000121
2022-06-01-14:35,0.9316259999999985,931625.9999999999,-0.10384790000000121
2022-06-01-14:40,0.9285454999999984,928545.4999999998,-0.10384790000000121
2022-06-01-14:45,0.9142723999999984,914272.3999999998,-0.10384790000000121
2022-06-01-14:50,0.9194165999999985,919416.5999999999,-0.10384790000000121
2022-06-01-14:55,0.9330282999999984,933028.2999999999,-0.10384790000000121
2022-06-01-15:00,0.9254779999999984,925477.9999999999,-0.10384790000000121
2022-06-02-09:35,0.8963276999999984,896327.6999999998,-0.1198153000000014
2022-06-02-09:40,0.8964197999999983,896419.7999999998,-0.1198153000000014
2022-06-02-09:45,0.8838022999999983,883802.2999999997,-0.13234070000000153
2022-06-02-09:50,0.8915351999999983,891535.1999999997,-0.13234070000000153
2022-06-02-09:55,0.8867443999999983,886744.3999999997,-0.13234070000000153
2022-06-02-10:00,0.8834570999999983,883457.0999999996,-0.13268590000000147
2022-06-02-10:05,0.8741844999999983,874184.4999999997,-0.14195850000000154
2022-06-02-10:10,0.8867080999999982,886708.0999999996,-0.14195850000000154
2022-06-02-10:15,0.8950987999999983,895098.7999999996,-0.14195850000000154
2022-06-02-10:20,0.8979712999999985,897971.2999999997,-0.14195850000000154
2022-06-02-10:25,0.8943383999999985,894338.3999999998,-0.14195850000000154
2022-06-02-10:30,0.8931549999999985,893154.9999999998,-0.14195850000000154
2022-06-02-10:35,0.9022639999999983,902263.9999999997,-0.14195850000000154
2022-06-02-10:40,0.9116851999999983,911685.1999999996,-0.14195850000000154
2022-06-02-10:45,0.9028539999999983,902853.9999999995,-0.14195850000000154
2022-06-02-10:50,0.9006959999999984,900695.9999999997,-0.14195850000000154
2022-06-02-10:55,0.8939529999999984,893952.9999999997,-0.14195850000000154
2022-06-02-11:00,0.8961709999999985,896170.9999999997,-0.14195850000000154
2022-06-02-11:05,0.8964044999999985,896404.4999999997,-0.14195850000000154
2022-06-02-11:10,0.8819499999999986,881949.9999999997,-0.14195850000000154
2022-06-02-11:15,0.8878048999999988,887804.8999999998,-0.14195850000000154
2022-06-02-11:20,0.8893715999999987,889371.5999999997,-0.14195850000000154
2022-06-02-11:25,0.8836015999999987,883601.5999999997,-0.14195850000000154
2022-06-02-11:30,0.8788275999999987,878827.5999999999,-0.14195850000000154
2022-06-02-13:05,0.8905363999999986,890536.3999999998,-0.14195850000000154
2022-06-02-13:10,0.8914799999999985,891479.9999999998,-0.14195850000000154
2022-06-02-13:15,0.8843907999999986,884390.7999999998,-0.14195850000000154
2022-06-02-13:20,0.8855777999999986,885577.7999999998,-0.14195850000000154
2022-06-02-13:25,0.8800317999999986,880031.7999999998,-0.14195850000000154
2022-06-02-13:30,0.8752242999999985,875224.2999999998,-0.14195850000000154
2022-06-02-13:35,0.8765768999999984,876576.8999999998,-0.14195850000000154
2022-06-02-13:40,0.8732242999999984,873224.2999999998,-0.1429187000000014
2022-06-02-13:45,0.8765550999999985,876555.0999999999,-0.1429187000000014
2022-06-02-13:50,0.8852684999999985,885268.4999999999,-0.1429187000000014
2022-06-02-13:55,0.8867638999999985,886763.9,-0.1429187000000014
2022-06-02-14:00,0.8969711999999983,896971.2,-0.1429187000000014
2022-06-02-14:05,0.8864925999999982,886492.5999999999,-0.1429187000000014
2022-06-02-14:10,0.8921231999999982,892123.2,-0.1429187000000014
2022-06-02-14:15,0.8926749999999982,892675.0,-0.1429187000000014
2022-06-02-14:20,0.8855942999999982,885594.3,-0.1429187000000014
2022-06-02-14:25,0.8796006999999982,879600.7000000001,-0.1429187000000014
2022-06-02-14:30,0.8795122999999981,879512.3,-0.1429187000000014
2022-06-02-14:35,0.8850522999999981,885052.3,-0.1429187000000014
2022-06-02-14:40,0.8885632999999981,888563.3,-0.1429187000000014
2022-06-02-14:45,0.891574499999998,891574.5000000001,-0.1429187000000014
2022-06-02-14:50,0.8930772999999981,893077.3,-0.1429187000000014
2022-06-02-14:55,0.897400699999998,897400.7000000001,-0.1429187000000014
2022-06-02-15:00,0.8979328999999981,897932.9,-0.1429187000000014
2022-06-06-09:35,0.9201877999999981,920187.8,-0.1429187000000014
2022-06-06-09:40,0.8732049999999982,873205.0,-0.14293800000000156
2022-06-06-09:45,0.8678795999999983,867879.6,-0.1482634000000015
2022-06-06-09:50,0.8879651999999981,887965.1999999998,-0.1482634000000015
2022-06-06-09:55,0.8843765999999982,884376.5999999999,-0.1482634000000015
2022-06-06-10:00,0.8981601999999982,898160.1999999998,-0.1482634000000015
2022-06-06-10:05,0.8853037999999983,885303.7999999999,-0.1482634000000015
2022-06-06-10:10,0.8998408999999983,899840.9,-0.1482634000000015
2022-06-06-10:15,0.9032059999999982,903206.0,-0.1482634000000015
2022-06-06-10:20,0.9033029999999982,903303.0,-0.1482634000000015
2022-06-06-10:25,0.8888551999999982,888855.2,-0.1482634000000015
2022-06-06-10:30,0.889634899999998,889634.8999999998,-0.1482634000000015
2022-06-06-10:35,0.8776992999999981,877699.2999999998,-0.1482634000000015
2022-06-06-10:40,0.8820451999999982,882045.1999999998,-0.1482634000000015
2022-06-06-10:45,0.8796039999999983,879603.9999999999,-0.1482634000000015
2022-06-06-10:50,0.8807086999999985,880708.7,-0.1482634000000015
2022-06-06-10:55,0.8672318999999984,867231.8999999999,-0.1489111000000014
2022-06-06-11:00,0.8811090999999983,881109.0999999999,-0.1489111000000014
2022-06-06-11:05,0.8844354999999983,884435.4999999999,-0.1489111000000014
2022-06-06-11:10,0.8751330999999983,875133.1,-0.1489111000000014
2022-06-06-11:15,0.8743237999999983,874323.8,-0.1489111000000014
2022-06-06-11:20,0.8673267999999983,867326.8,-0.1489111000000014
2022-06-06-11:25,0.8620876999999983,862087.7000000001,-0.15405530000000145
2022-06-06-11:30,0.8867969999999983,886797.0,-0.15405530000000145
2022-06-06-13:05,0.8595576999999983,859557.7000000001,-0.15658530000000148
2022-06-06-13:10,0.8266073999999984,826607.4000000001,-0.18953560000000136
2022-06-06-13:15,0.8224656999999983,822465.7000000001,-0.1936773000000015
2022-06-06-13:20,0.8266964999999984,826696.5000000001,-0.1936773000000015
2022-06-06-13:25,0.8303754999999983,830375.5,-0.1936773000000015
2022-06-06-13:30,0.8247446999999982,824744.7,-0.1936773000000015
2022-06-06-13:35,0.8295098999999981,829509.8999999999,-0.1936773000000015
2022-06-06-13:40,0.8266438999999982,826643.8999999999,-0.1936773000000015
2022-06-06-13:45,0.8271200999999981,827120.0999999999,-0.1936773000000015
2022-06-06-13:50,0.8203108999999982,820310.8999999999,-0.19583210000000162
2022-06-06-13:55,0.824252999999998,824252.9999999998,-0.19583210000000162
2022-06-06-14:00,0.822001899999998,822001.8999999997,-0.19583210000000162
2022-06-06-14:05,0.8246978999999981,824697.8999999998,-0.19583210000000162
2022-06-06-14:10,0.8288594999999981,828859.4999999998,-0.19583210000000162
2022-06-06-14:15,0.832583599999998,832583.5999999997,-0.19583210000000162
