,cumulative_return,cumulative_capital,maxdd
2022-05-27-14:20,0.006537184054656002,1006520.0469501425,-0.009775123230190325
2022-05-27-14:25,0.006689983342661432,1006673.8424966796,-0.009775123230190325
2022-05-27-14:30,0.006939727877295452,1006925.2537870022,-0.009775123230190325
2022-05-27-14:35,0.00693823819373219,1006923.7537870022,-0.009775123230190325
2022-05-27-14:40,0.007508652658765313,1007498.1176613477,-0.009775123230190325
2022-05-27-14:45,0.007247333536799041,1007234.8391378578,-0.009775123230190325
2022-05-27-14:50,0.007247333536799041,1007234.8391378578,-0.009775123230190325
2022-05-27-14:55,0.006438882046312615,1006420.5386308869,-0.009775123230190325
2022-05-27-15:00,0.007097848640597944,1007083.7361456474,-0.009775123230190325
2022-05-30-09:35,0.009117279634588424,1009117.4722559636,-0.009775123230190325
2022-05-30-09:40,0.008405329146617894,1008399.0305791714,-0.009775123230190325
2022-05-30-09:45,0.009508254502725603,1009511.2194390716,-0.009775123230190325
2022-05-30-09:50,0.009508254502725603,1009511.2194390716,-0.009775123230190325
2022-05-30-09:55,0.010430346234217538,1010442.0813873647,-0.009775123230190325
2022-05-30-10:00,0.00937775600231285,1009378.4999225909,-0.009775123230190325
2022-05-30-10:05,0.009182840274495493,1009181.7561776353,-0.009775123230190325
2022-05-30-10:10,0.009181353921823324,1009180.2561776353,-0.009775123230190325
2022-05-30-10:15,0.009100589150577426,1009098.7499650993,-0.009775123230190325
2022-05-30-10:20,0.008683573798788138,1008677.9402948924,-0.009775123230190325
2022-05-30-10:25,0.008448667058099055,1008440.9950475327,-0.009775123230190325
2022-05-30-10:30,0.008447179613610616,1008439.4950475327,-0.009775123230190325
2022-05-30-10:35,0.008445692166909682,1008437.9950475327,-0.009775123230190325
2022-05-30-10:40,0.009184450699460233,1009182.9872209223,-0.009775123230190325
2022-05-30-10:45,0.009184450699460233,1009182.9872209223,-0.009775123230190325
2022-05-30-10:50,0.009184450699460233,1009182.9872209223,-0.009775123230190325
2022-05-30-10:55,0.009182964348601177,1009181.4872209223,-0.009775123230190325
2022-05-30-11:00,0.009710132109077785,1009713.4951654549,-0.009775123230190325
2022-05-30-11:05,0.009485865032060125,1009487.0496712689,-0.009775123230190325
2022-05-30-11:10,0.009716425072070772,1009719.7970458313,-0.009775123230190325
2022-05-30-11:15,0.009716425072070772,1009719.7970458313,-0.009775123230190325
2022-05-30-11:20,0.010258075968046527,1010266.7126785857,-0.009775123230190325
2022-05-30-11:25,0.011098540544933108,1011115.8060637997,-0.009775123230190325
2022-05-30-11:30,0.009326456867930474,1009324.0242483147,-0.009775123230190325
2022-05-30-13:05,0.00940779510235378,1009406.1208824081,-0.009775123230190325
2022-05-30-13:10,0.008761570002333251,1008753.8173109796,-0.009775123230190325
2022-05-30-13:15,0.00937054357533179,1009368.1217273833,-0.009775123230190325
2022-05-30-13:20,0.008706115577330897,1008697.4692870181,-0.009775123230190325
2022-05-30-13:25,0.008095703464092057,1008081.7481331719,-0.009775123230190325
2022-05-30-13:30,0.007837410919852445,1007821.3681336452,-0.009775123230190325
2022-05-30-13:35,0.007883854955617782,1007868.1754253118,-0.009775123230190325
2022-05-30-13:40,0.008121835095781725,1008108.0280349663,-0.009775123230190325
2022-05-30-13:45,0.008120347160006704,1008106.5280349663,-0.009775123230190325
