,cumulative_return,cumulative_capital,maxdd
2022-06-06-09:40,0.8766456000000008,876645.5999999999,-0.170527799999999
2022-06-06-09:45,0.8813176000000007,881317.5999999999,-0.170527799999999
2022-06-06-09:50,0.8594991000000007,859499.1,-0.170527799999999
2022-06-06-09:55,0.8632988000000007,863298.7999999999,-0.170527799999999
2022-06-06-10:00,0.8498669000000006,849866.9,-0.170527799999999
2022-06-06-10:05,0.8613864000000007,861386.3999999999,-0.170527799999999
2022-06-06-10:10,0.8446148000000006,844614.7999999998,-0.170527799999999
2022-06-06-10:15,0.8402954000000006,840295.3999999998,-0.170527799999999
2022-06-06-10:20,0.8391159000000006,839115.8999999998,-0.170527799999999
2022-06-06-10:25,0.8546857000000007,854685.6999999998,-0.170527799999999
2022-06-06-10:30,0.8534139000000008,853413.8999999999,-0.170527799999999
2022-06-06-10:35,0.8665074000000008,866507.3999999999,-0.170527799999999
2022-06-06-10:40,0.8658627000000008,865862.6999999998,-0.170527799999999
2022-06-06-10:45,0.8680858000000007,868085.7999999998,-0.170527799999999
2022-06-06-10:50,0.8643208000000007,864320.7999999998,-0.170527799999999
2022-06-06-10:55,0.8767666000000006,876766.5999999999,-0.170527799999999
